EmployeeID,Date,Steps,ActiveMinutes,CaloriesBurned,DistanceKm,SleepHours,HydrationLiters,,StreakLength,ChallengesCompleted,BadgesEarned,LeaderboardRank,PointsEarned
f38a646e-416c-4d45-90d2-eff416023eb3,2025-07-24T06:35:03.025Z,6795,104,355,12.87328129,6.616037754,2.877902437,,30,3,2,71,201
56470536-f164-45dd-a031-cf7f3779fc01,2024-09-24T02:53:01.716Z,14291,91,636,7.28192607,6.545920085,2.154631579,,25,5,10,11,441
4b537593-f8ea-498b-93b3-4b86bc0097b6,2024-11-23T13:46:02.203Z,19014,142,378,9.938982077,7.413428576,0.706720925,,22,5,10,82,41
272e80b4-5bb3-4845-bade-4856743b9f75,2025-03-25T20:44:44.599Z,16349,135,550,8.268674559,5.405768065,2.03559736,,7,3,5,29,238
4eb97f82-d2ce-4032-9090-2c337bbb0e2e,2025-08-16T03:03:06.333Z,8147,46,177,5.049071136,6.925317246,3.050937736,,17,2,1,75,485
8e32af21-da22-4927-87b9-f2e00a76d6df,2025-06-05T00:32:28.541Z,12869,168,492,13.42121018,4.683219362,2.803102869,,21,2,10,60,468
9e1fd060-ca1c-4806-a76d-ef170434fd81,2025-06-14T21:05:24.499Z,8408,112,166,10.03228048,8.850837532,2.574993452,,24,4,5,81,321
a8f74c3a-756b-4252-a894-79af166fb641,2025-01-06T22:46:41.732Z,4659,79,386,10.52023822,5.82876088,1.626025079,,21,3,8,32,239
f99b92e2-66bf-4f6e-aa65-ecb1407b1217,2025-06-15T17:56:25.462Z,18792,146,425,6.679359148,4.568720556,0.64362131,,5,4,7,6,158
9e53cab6-3f9a-4a3a-ade0-34bc618c10e6,2025-03-04T10:08:02.637Z,7925,14,535,12.27799237,7.381573305,0.954979072,,3,5,3,93,25
4741e87d-fd56-4036-a589-8d953fefa4f2,2025-02-17T13:26:26.858Z,7927,73,789,12.15421528,5.519080169,1.941432248,,19,3,3,50,356
ce2d0267-6d8f-4372-8ce1-25a214526406,2025-05-09T15:02:27.542Z,13235,71,746,6.024712319,5.076681303,1.948823734,,19,4,1,50,88
40923d8f-de29-4681-bde3-7838b4ca2d86,2025-08-25T21:09:14.502Z,3875,114,474,14.38465972,5.48391051,0.957340191,,12,3,4,75,236
4e0d0c02-97bf-4ad6-82e8-775bedff88a0,2024-12-12T21:09:15.974Z,6776,142,421,1.017748093,4.207402863,1.835308356,,10,1,3,9,414
aedc5cc3-61b8-4094-9024-b3a1c4fc3bf4,2025-05-08T22:25:19.427Z,17620,76,658,12.10581419,5.179754807,0.622486718,,27,3,3,93,290
1c1bf36e-54aa-4682-8ff3-9a6624249946,2025-04-02T11:42:32.935Z,18262,114,481,9.414857299,4.530483384,1.244144601,,23,3,9,9,122
a258ec0a-211e-4a50-abc7-17d9a566fbd1,2025-06-01T12:33:58.900Z,7154,22,198,9.041638764,6.801989297,2.171428383,,29,2,5,97,343
531d21b0-8862-4a70-856b-485115e722eb,2025-01-08T04:51:10.487Z,11506,120,530,6.342543808,7.590185895,1.96295195,,21,2,7,28,237
66f5e172-77b7-4e5a-a321-a77469605065,2025-08-20T11:45:35.343Z,6055,160,475,13.80920205,5.584661907,3.432881088,,29,5,2,58,217
bcb713b7-4a69-4236-a11d-9390d8e4e7cd,2025-03-28T06:38:10.239Z,6439,143,707,13.96006028,4.571624843,2.821007186,,19,2,4,92,287
8bee4a9c-1838-4948-a6e9-d17214cd468a,2025-06-10T20:44:09.475Z,3247,93,196,1.405012891,7.767800179,1.238088822,,17,2,7,44,37
268925a8-fed7-4259-b56b-6a22ba34c542,2024-11-07T10:10:24.643Z,16518,139,501,10.57619205,7.364917815,0.584997717,,5,1,5,78,67
af4e45b7-b0dc-43e9-b6c7-22c2d18a9abe,2025-01-15T21:58:11.664Z,10128,163,394,1.805941167,6.078198222,1.778505224,,17,1,4,54,497
c98b27ee-0906-4e53-890e-c04769692e64,2025-08-20T01:42:54.409Z,5983,140,305,5.338737061,4.542830587,2.99127105,,4,5,6,96,218
d3d2fb79-469c-4813-8d33-43ee93b1885d,2025-03-24T19:31:36.666Z,19740,40,596,7.153207219,6.345322083,1.230351035,,5,4,3,93,91
078c8797-8645-4dbb-990f-13854cc35d76,2025-06-21T04:03:03.810Z,6246,11,242,3.827391695,7.810660803,3.067019909,,21,5,5,23,334
5e5b3f94-7bbb-4c7a-9f3d-579441191882,2025-03-24T20:06:11.133Z,5445,151,579,2.299070726,5.136075296,0.811515376,,8,4,3,39,63
964068b8-2000-4482-9b56-8020e03c6f82,2025-04-25T03:40:45.076Z,15859,55,776,14.21671138,5.48138582,2.119788249,,23,1,4,55,401
d6271093-d4aa-4796-87c4-f338ec77648e,2024-12-01T12:24:51.793Z,12668,168,665,9.694331251,7.899891959,1.756872317,,15,4,5,45,457
cdef7abe-75df-4cbd-999e-3ceb76e9d9fc,2025-05-10T21:12:31.911Z,5821,56,258,2.606859869,8.205336953,1.637288342,,5,3,9,21,475
ee0260d0-c0b4-4be3-8d7e-88ef91091632,2025-05-19T01:14:39.658Z,10142,68,179,7.017088688,7.042305305,3.954663193,,18,5,7,47,408
031f9740-2b98-4d50-a106-691c5f2e12c7,2024-09-16T05:38:13.351Z,17595,11,642,14.07093607,7.872162806,3.95870746,,30,1,2,68,390
cfd2e42b-f27d-44eb-92ee-c56dd3a99757,2025-06-23T02:44:43.984Z,13529,139,320,14.93206137,4.547911912,2.458772289,,16,1,1,32,32
8b43282a-0d93-450f-8ac1-c0e5be38f443,2025-05-20T10:51:01.725Z,3057,52,587,1.421335643,6.759459579,2.804487092,,9,1,2,43,132
6e63e91f-723d-49dd-bb78-1ebd9fe77b73,2024-09-11T11:35:52.108Z,11677,35,649,13.09154711,5.071085485,0.733815604,,19,1,10,76,40
cb36f722-9f90-4d6b-8583-28451b242ef6,2025-01-24T14:44:40.225Z,15068,64,293,2.051957188,8.739169776,0.810839812,,11,2,7,68,38
37c857e1-4dc0-4f51-b8b1-1db4b9dfe58d,2024-09-04T00:19:26.051Z,15581,50,306,14.79196145,7.446730826,2.225520276,,13,3,3,73,80
2011ce51-f942-45bc-bc45-ed1530e71459,2024-10-23T02:56:54.353Z,14501,111,477,14.50797207,4.098043103,1.992527046,,24,4,7,74,385
5f97ada1-4429-43e0-a0cf-193e43458937,2025-07-19T05:20:10.212Z,16050,126,528,5.197335968,7.161736199,2.77692323,,11,3,9,87,432
69c6a792-99f3-4503-88b1-86ea2f87ccbf,2025-06-15T00:35:24.061Z,5390,136,750,9.175502258,6.35196677,2.028177737,,13,3,2,84,42
d3dfaa4b-37a4-4478-a7b4-4f9d8303c68a,2024-08-30T05:41:54.685Z,4766,96,684,8.960355997,8.734978547,3.325311615,,1,4,5,23,81
5a29e694-e306-46b9-889d-3599dfcf7760,2024-10-11T10:00:33.558Z,13881,120,390,6.621858914,5.37327811,0.993715216,,22,5,10,24,156
86ab7d3e-ccbc-452e-840f-d5f8c183580a,2024-08-30T17:34:09.674Z,4509,150,333,6.745261698,5.757018439,2.56303426,,10,1,10,33,132
ed8e6fbc-c2cb-41cf-b5b1-e8c4b1cf1ddf,2025-01-19T00:59:06.077Z,17199,172,489,4.687387675,8.798737288,2.516292987,,30,3,4,30,305
f91d12d3-550d-42d2-83ab-c135fa53d666,2025-08-28T03:58:33.229Z,5674,12,390,12.70901882,5.034359793,3.699983681,,30,3,5,89,385
48ba78a4-21e5-419f-a1a7-9ed952d232b8,2024-12-22T06:15:54.526Z,7537,51,196,9.720952921,7.616539947,3.69795193,,16,4,8,5,383
924236da-d133-4ee9-a2b9-59c89b3ed442,2024-10-03T07:38:07.197Z,2063,63,721,4.459553373,7.359602753,3.16019233,,15,2,1,28,292
1bb0c4a8-ab19-41e6-8959-f0d1bde6fc28,2025-08-09T16:10:01.278Z,6537,17,300,7.483438272,8.85012247,3.02758999,,28,3,4,81,154
1343615f-b0c4-49dd-ab78-40cff93afbeb,2025-07-29T23:41:32.256Z,16151,179,439,1.045750797,6.929317305,2.325897227,,2,1,1,18,359
0bb69095-c3ab-43ce-bf61-77ec4759225f,2025-04-05T08:09:24.795Z,6974,139,164,4.113000409,7.158698365,2.84083471,,12,3,6,32,304
71f7618d-7225-4a13-9861-a781ee79cbf8,2025-03-28T05:47:36.461Z,16473,84,266,6.814240892,7.201284023,2.957265684,,26,4,2,15,165
a89d992c-7891-42f5-a740-fe8c34bb1be4,2024-11-18T19:52:05.262Z,4483,80,213,8.107525943,7.273815187,3.67844498,,27,3,1,43,469
682e2583-ab9a-49a6-bf90-b633c3994adb,2025-03-12T08:08:49.811Z,11980,87,239,9.951553025,6.746746807,1.981084843,,11,1,5,69,420
d0ce1af3-91ea-4acf-bdc9-06a2a5dde29a,2025-01-29T14:55:32.366Z,18316,154,169,2.261393414,6.046054838,1.155415956,,17,5,2,32,399
6bf4bbf1-743e-4c83-a46c-8ab308b0ccea,2024-12-04T02:58:30.881Z,19264,117,750,3.788176464,6.529793197,2.0006196,,5,3,3,93,441
02f2c461-3b7e-4511-b9cf-9b590d320579,2025-02-17T00:36:51.916Z,16627,102,156,12.12688123,6.298760554,3.113196325,,1,3,2,94,394
9c4f0c93-8516-45a1-8bda-151fb53587b1,2024-10-29T18:25:13.310Z,16705,72,411,4.888160746,4.951986366,3.640350812,,26,4,9,33,73
072f716b-27dc-491a-bc89-58d09305d82d,2025-07-25T16:01:30.163Z,9138,169,534,10.74864263,6.125447396,1.966087176,,24,4,3,64,495
9588ff3f-e0cc-4d5d-808b-485ac19f4591,2024-10-31T21:30:01.451Z,5338,67,405,5.954233715,7.034650647,2.089510841,,11,2,1,90,231
d7bd7109-56ea-4742-a29a-40724a3b59d2,2024-09-06T20:18:40.198Z,15509,40,395,6.617861921,6.687976591,1.052221047,,16,3,8,45,62
e363b411-1cc5-459e-9a44-942c3b4992c4,2024-10-04T14:20:01.376Z,18119,160,452,3.592098054,4.421349618,3.564262228,,22,5,10,59,15
b9f46ddf-a43b-4cce-9243-ffeb14c6c3ba,2024-11-14T23:24:25.067Z,2930,85,748,11.867931,5.441057668,2.183929558,,5,3,4,34,275
c90e0dba-8e1f-4cfc-acad-a1ac41e172e3,2024-09-02T11:46:05.817Z,9852,95,784,4.209315193,5.004582552,1.160910572,,12,2,8,49,32
e927642a-757a-4c1f-b0c9-0407fa115966,2024-10-01T15:14:38.128Z,16249,26,285,2.325486003,6.077430865,2.441529579,,7,5,3,90,278
05984fa5-a487-465c-8127-c859a43da063,2025-05-20T17:14:54.589Z,18108,61,350,10.15715699,6.814659609,2.389435762,,1,4,7,34,224
4b2375f3-0813-4ac8-a2d3-bc7228641a8b,2025-06-05T18:09:46.811Z,9983,156,658,2.241415992,4.168177653,2.357856627,,12,2,7,99,378
476288aa-9471-40e3-97fe-55c708d07513,2025-02-13T21:22:25.499Z,18993,154,213,10.60220788,5.490416777,3.634111871,,4,1,8,3,110
6e8c5fed-0c2a-430c-855c-a9fc160a3832,2025-05-10T16:17:23.575Z,6903,47,676,10.84131266,5.332843548,2.699355153,,24,5,5,67,224
1271d97a-6430-4ade-ad20-442836912001,2025-04-30T21:18:01.823Z,10096,59,400,13.18267018,8.98612793,1.731059562,,23,2,9,4,124
d2eaf616-68e8-4ea3-af1f-28639fd6b562,2024-09-05T09:21:12.299Z,18084,56,400,1.267888519,7.8215046,2.325800288,,4,4,8,87,295
01ff9bab-25ee-4275-be80-7bb0574b1696,2025-04-22T12:56:02.934Z,2460,161,625,1.791034225,7.617352565,1.814726345,,8,2,6,2,342
181593d1-047c-4bfe-a1c4-ee4dd19d4d78,2025-05-22T19:37:47.027Z,10662,180,208,2.366764097,6.38279631,1.804481061,,24,2,5,58,92
4076fb8f-5b83-4de8-8d2e-56a3ac536b96,2025-04-01T05:15:13.085Z,10880,31,353,4.511790036,8.148595752,1.742910432,,6,4,2,45,197
cfeac990-1fa7-49b2-a93b-f051e2083873,2025-05-14T23:21:56.572Z,7033,82,448,1.765409959,5.195753816,1.20292145,,8,4,8,39,331
11491eab-1aa3-42d9-9ebe-3a445455e0a7,2024-11-06T11:03:29.217Z,8587,145,736,11.31802041,6.388117514,0.778828853,,23,2,10,39,135
45ba751a-4e90-45ef-acb8-b919e78c0f0c,2024-11-03T05:56:39.875Z,19150,177,794,11.21226937,6.551491982,1.43636728,,7,4,5,59,20
be5d4066-0e56-4187-9d5f-9a0db589f68d,2025-03-29T01:22:20.044Z,4041,165,573,8.254353943,4.179516366,2.677475876,,25,2,9,85,233
39f96a7d-deb3-4e7c-bc88-83d2a45440fd,2025-01-19T16:37:43.685Z,10968,140,214,3.982635644,6.334184488,3.154162859,,27,5,7,80,235
11cf84e1-6c11-46ee-9594-ab4090a71a3a,2025-05-11T07:32:56.547Z,18463,81,529,9.416472742,7.662617839,2.069642818,,11,1,6,49,196
bdf08fd8-1b6d-4349-b1c0-1b37ff5e0b51,2025-08-04T14:09:24.342Z,2756,88,709,4.084034889,5.214965563,2.264077382,,8,1,9,22,271
5dca8a1b-a36c-434b-8b8f-6039004c5cf3,2025-02-01T03:32:45.492Z,16934,74,317,5.612611967,6.613505408,3.821520599,,19,5,5,97,29
4daba20c-80c1-4241-8457-5838b243deec,2025-01-06T19:04:54.821Z,19449,74,403,11.20087366,8.296046846,1.357290933,,21,2,6,64,462
ff59371a-6ee9-421c-9895-b169431f12b0,2025-02-23T10:52:44.067Z,3148,116,357,13.25706358,8.626293118,3.342519749,,7,5,10,27,318
6c7d2376-c9cf-4e88-8cc3-f76d57260620,2025-07-10T05:16:35.198Z,6882,41,230,13.32098695,8.190388042,2.376550018,,4,3,3,52,450
fd6ea94e-2bc7-415c-a7ff-ace062ae6061,2024-10-29T12:04:30.912Z,18250,135,652,10.68846533,8.628317349,2.819086374,,3,3,7,98,98
77d43d12-a40a-4956-9599-e2fc2ae4cb3b,2025-05-19T08:27:14.748Z,4673,77,181,11.47212435,5.530640656,1.573427708,,5,3,2,16,60
eb8dd30d-f2f6-4c9a-8c51-c5673a57af12,2025-05-31T09:58:57.549Z,7924,68,674,7.223526045,5.837047713,1.291354527,,22,2,1,11,228
55a80b98-e2f8-443b-b3f7-fa42d2caea75,2025-02-05T07:09:00.014Z,5833,30,616,7.800182049,5.952103375,3.526278426,,30,3,6,55,424
c1f305ee-c537-47e2-80e9-23aa0bed8142,2025-08-28T00:11:00.764Z,10042,80,311,11.49095044,6.434737921,1.068997021,,6,2,5,44,500
f2ba9585-8869-434c-8a9c-356a8e2679ca,2025-05-10T02:17:20.568Z,7998,120,202,14.20227138,8.110008011,2.549163687,,4,4,2,97,44
baa07ad1-a0ee-4741-8347-b8ab6e2c0c99,2024-11-16T10:12:08.098Z,18212,168,450,1.0956622,4.830590156,2.839502069,,2,3,10,84,455
66d6e993-a296-4ff3-a7a6-6a30c7c770a2,2025-03-21T18:01:01.231Z,16892,58,176,9.323038775,5.917999999,2.071237544,,11,2,7,32,200
b0b26a13-ffb6-4ae7-bb46-6d0774de3f29,2024-10-07T01:09:07.972Z,17101,82,221,11.89079055,5.547637098,0.544986293,,6,3,10,20,97
8060d634-2ca8-4af0-a57d-32f7acc2288a,2025-06-06T13:03:47.802Z,7772,69,482,13.67980269,4.65718989,3.104306081,,11,5,1,45,321
101c2161-5aab-409c-86b6-5f96cdaf5447,2025-03-14T23:34:38.706Z,18864,63,587,4.995641924,8.18418975,2.35420817,,25,5,6,43,128
d6976e2b-22df-4763-a5df-934449726e5a,2025-03-19T13:14:56.795Z,2681,164,431,14.38106547,7.343845912,1.796301555,,9,3,7,32,362
3c6f58f6-3470-4505-89c3-01affe87b38b,2025-02-01T20:48:24.073Z,19762,97,319,11.1242667,5.006081133,0.595238904,,1,4,4,65,162
c594f0fe-7acd-4da8-9189-e78e517fdb22,2024-12-22T23:36:57.672Z,14738,51,270,1.912609939,8.59214599,3.771519386,,18,5,10,85,420
cc2011c3-7678-4ba4-8197-6f283185c54a,2024-11-08T11:50:44.873Z,3953,122,611,12.14575314,8.701436717,3.842095276,,12,1,3,5,239
de61f23c-1c7a-4508-9f55-97a651f98309,2025-04-04T18:24:44.329Z,17303,85,445,4.556859198,7.189486376,2.632774767,,14,2,6,66,240
3194630c-b8ae-4d08-851d-44814fbd1045,2024-11-06T13:28:53.105Z,16205,86,371,1.549615491,6.356830618,2.491390294,,21,1,7,39,212
f2eb7e71-3f83-490e-9db7-49cf52ba7175,2024-12-14T11:23:38.285Z,8738,68,734,9.486207908,4.276248056,1.386218905,,15,1,4,68,471
8dfb1a22-9251-4869-84f1-b06c6ed73b1c,2025-01-08T20:06:54.035Z,12301,42,545,2.162226754,8.485567207,3.251184304,,12,5,10,14,495
d4d10f86-1f84-4ae2-8deb-6366cc3059d2,2025-07-16T11:28:22.552Z,17357,176,612,8.794593548,7.167261165,2.844510148,,11,5,1,47,398
76305bfa-17b5-4730-9918-1ded83d84e5a,2025-06-30T01:46:18.785Z,4896,104,762,6.892338268,6.036505708,3.579225021,,28,2,5,47,76
155ef6a4-0386-4d59-bbcd-85ec271bd686,2025-08-03T23:19:20.554Z,7752,175,379,14.48596236,4.462831677,1.579263575,,2,1,8,87,133
77c8c629-b03f-472f-8477-d8fdbbcb6e0e,2025-02-01T14:49:19.917Z,17564,121,711,10.80583413,8.558756485,1.402655016,,19,3,5,71,380
71af1be7-1263-443a-af54-a802c82b5fd1,2024-12-26T17:54:50.075Z,4003,13,405,14.31185184,5.253164754,1.378042496,,28,2,5,34,157
95f93f92-6fec-4b3b-a5b0-f6b4ca3e3763,2025-01-20T18:10:47.972Z,15275,57,663,7.926418439,8.109577875,1.929138395,,7,5,5,17,358
cd948d88-434f-40f4-84e5-a5a58fb871ef,2024-10-30T15:02:38.872Z,3033,61,694,5.451174098,6.428728865,1.31689921,,10,4,4,33,73
caec490c-2f76-4382-b399-0e2b1207d185,2025-08-25T06:10:53.302Z,17761,36,690,3.377329626,6.045474391,1.89996201,,17,5,9,26,399
b1f22de0-927d-4015-9e62-4a84accd2f7e,2025-08-12T04:15:15.306Z,13773,69,760,4.063436684,7.041877379,0.946269668,,30,3,8,20,53
22bed72c-d0b4-40c5-b86e-df757e28fb0b,2025-05-12T15:16:33.296Z,15647,44,512,9.176534912,5.504870959,3.690216238,,26,5,8,50,49
4023aaf0-5cf6-42b0-b247-7f4dbc9a03b7,2025-06-22T17:12:22.470Z,14033,157,290,14.9060077,7.14365846,1.871445518,,7,4,2,97,55
7124ac91-0615-44d0-937d-306ac6c8d66e,2025-07-04T20:39:46.407Z,5795,168,251,13.19280424,4.933234666,0.691926382,,12,2,6,81,419
8c34c5b0-fde2-4d16-b2f8-91cbfad70c1f,2024-11-15T10:37:42.904Z,11397,70,226,10.53487206,4.417731798,1.502463233,,16,3,6,51,191
4f21b47b-6e02-4a98-8a64-f23597594f3f,2025-01-17T12:09:22.025Z,8918,67,344,6.670540981,7.958665768,3.141319167,,27,1,10,55,408
ff6597d2-1ca9-4efe-91f2-2cb5ffbe8be4,2025-07-19T02:00:23.338Z,18633,141,713,11.01653147,8.787928758,1.314376051,,2,2,2,23,343
b0456cda-f645-4ad6-893e-4ba16014840a,2025-07-12T04:43:40.347Z,17306,80,224,9.564376022,7.032036396,3.359206973,,28,3,1,27,412
85e1f31a-8518-43f3-b9e2-9502771c37d2,2025-03-31T01:30:11.004Z,19625,14,488,6.013678188,7.576946115,3.905218135,,12,2,6,32,305
ccc32d1e-953f-4e98-89ae-0cf828a15c8d,2025-01-29T05:53:59.763Z,7804,146,350,8.201408011,6.504346616,2.743083981,,19,3,1,55,285
b0341a5d-74cd-4fc0-a483-4cabfcccdb25,2025-01-20T14:15:59.137Z,19220,72,749,8.573792648,6.403021144,3.748405356,,8,2,6,27,479
e3ba37c4-e2db-4f0f-9275-3f84660798be,2025-03-30T06:47:45.288Z,17110,169,763,10.49516476,5.525841583,2.095047057,,4,4,1,54,231
ec526251-586b-43cc-979f-e55a96915aa3,2025-06-22T19:21:10.669Z,7340,54,245,3.308807547,5.44764118,3.672321717,,27,2,4,52,319
92593ce2-b28c-4534-abdc-a5587ded664d,2025-06-10T15:23:15.765Z,13018,73,570,7.410602859,4.671939804,1.296069054,,22,4,7,47,440
dbed936f-6840-4b38-95f3-c2f919c8dcc5,2024-10-21T03:40:24.522Z,4971,14,489,6.960312535,8.690652342,1.339365459,,30,5,3,97,339
46dec876-eec1-44b6-a428-506d9505bad7,2025-04-04T19:12:15.770Z,19801,112,671,13.6832285,6.634053695,3.800976118,,6,3,1,51,132
df330c8a-dde1-444d-b750-e4fc4942a532,2025-03-26T20:44:40.183Z,12559,103,181,5.273154997,6.290017218,3.333067707,,8,5,3,96,369
256f7c79-0d9e-4de0-8839-686eb747efc3,2025-07-10T03:07:33.960Z,7408,141,234,8.679120881,8.328553984,0.598284684,,21,5,3,56,243
dce83251-a76f-4845-9f32-e603c0c12b9e,2024-10-09T07:32:37.649Z,5269,135,676,7.892254006,6.255742195,2.510421043,,18,1,1,26,53
b9055a59-2cd2-41ee-9a38-d660b2e643e4,2024-12-31T22:40:44.384Z,17381,18,303,3.581198621,5.386223991,3.841683475,,2,5,7,82,161
2fdc44f5-79e1-4fc6-9f7e-1610fe94b021,2024-11-15T23:22:42.942Z,8039,162,643,12.05862018,4.834091244,2.969856622,,2,5,9,1,355
50c8c95a-9473-4925-9ecf-64e264fddc09,2025-03-15T22:02:22.815Z,12626,94,588,1.687461016,5.539380189,3.052469652,,25,2,3,17,169
6e91a71b-17bb-4963-9d05-05c1758162f1,2025-04-05T07:44:05.823Z,14310,15,717,10.36649185,4.92158644,2.871258342,,18,2,6,59,353
640a5529-6d3d-4808-969d-4bb56e2dff34,2025-01-05T00:39:59.197Z,6604,179,670,11.81231104,5.247449847,1.03392706,,6,4,2,100,333
